Particle_Size,Time,Penetration_Depth
50,72.60000000000001,0.29292929292929293
50,72.8,0.29292929292929293
50,73.0,0.297979797979798
50,73.2,0.297979797979798
50,73.4,0.297979797979798
50,73.60000000000001,0.297979797979798
50,73.8,0.297979797979798
50,74.0,0.297979797979798
50,74.2,0.297979797979798
50,74.4,0.297979797979798
50,74.60000000000001,0.297979797979798
50,74.8,0.297979797979798
50,75.0,0.297979797979798
50,75.2,0.297979797979798
50,75.4,0.30303030303030304
50,75.60000000000001,0.30303030303030304
50,75.8,0.30303030303030304
50,76.0,0.30303030303030304
50,76.2,0.30303030303030304
50,76.4,0.30303030303030304
50,76.60000000000001,0.30303030303030304
50,76.80000000000001,0.30303030303030304
50,77.0,0.30303030303030304
50,77.2,0.30303030303030304
50,77.4,0.30303030303030304
50,77.60000000000001,0.3080808080808081
50,77.80000000000001,0.3080808080808081
50,78.0,0.3080808080808081
50,78.2,0.3080808080808081
50,78.4,0.3080808080808081
50,78.60000000000001,0.3080808080808081
50,78.80000000000001,0.3080808080808081
50,79.0,0.3080808080808081
50,79.2,0.3080808080808081
50,79.4,0.3080808080808081
50,79.60000000000001,0.3080808080808081
50,79.80000000000001,0.3080808080808081
50,80.0,0.31313131313131315
50,80.2,0.31313131313131315
50,80.4,0.31313131313131315
50,80.60000000000001,0.31313131313131315
50,80.80000000000001,0.31313131313131315
50,81.0,0.31313131313131315
50,81.2,0.31313131313131315
50,81.4,0.31313131313131315
50,81.60000000000001,0.31313131313131315
50,81.80000000000001,0.31313131313131315
50,82.0,0.31313131313131315
50,82.2,0.31313131313131315
50,82.4,0.31818181818181823
50,82.60000000000001,0.31818181818181823
50,82.80000000000001,0.31818181818181823
50,83.0,0.31818181818181823
50,83.2,0.31818181818181823
50,83.4,0.31818181818181823
50,83.60000000000001,0.31818181818181823
50,83.80000000000001,0.31818181818181823
50,84.0,0.31818181818181823
50,84.2,0.31818181818181823
50,84.4,0.31818181818181823
50,84.60000000000001,0.31818181818181823
