ParticleSize,Pressure,HydraulicConductivity,UptakeRate,DrugReleaseRate,Diffusion,PenetrationDepth,MaxConcentration,DrugCoverage,DeliveryTime
171.9706071743594,23.410385216725032,1.0192049051655096e-06,0.03326855052961267,0.02306442273754172,2.6407033991434274e-06,0.31313131313131315,0.8997765167285419,63.0,36.0
44.08591709282317,22.02351037103805,8.74245722012992e-07,0.05204582457091797,0.040293193258197704,1.0300871499665763e-05,0.2474747474747475,0.9230556357291902,50.0,40.0
158.9204287587946,19.455452318262505,8.58537578805482e-07,0.06775683024688284,0.08488823028807536,2.8575518607953595e-06,0.18686868686868688,0.8977812007569758,38.0,52.0
153.04100677854217,19.081445644492792,1.1255971294962206e-06,0.09774487792826227,0.04480886202538301,2.9673312824923368e-06,0.17171717171717174,0.8822596998316025,35.0,54.0
46.009481924582715,24.155209205088582,9.018538019912116e-07,0.08918233859447296,0.018515300969126177,9.87021257188843e-06,0.18181818181818182,0.8001859107448944,37.0,54.0
62.94671327880667,15.659414927969676,9.348939703344898e-07,0.09628794697548813,0.04816047136548839,7.214409510257738e-06,0.13636363636363638,0.8490004444224207,28.000000000000004,120.0
131.12308482787347,18.79174474820703,9.862422460681204e-07,0.026496578018819522,0.07815542054623324,3.4633365094653016e-06,0.30303030303030304,0.9609222452241194,61.0,38.0
44.76232506244378,20.403294262766835,1.1977257847174455e-06,0.03333450833665283,0.02243582696826538,1.0145214000492254e-05,0.3282828282828283,0.8961742862017451,66.0,32.0
118.95992797186778,16.745238252019664,1.1126299074814045e-06,0.03560960992191511,0.03449153337025986,3.817448233706758e-06,0.2777777777777778,0.9328217245257651,56.00000000000001,42.0
173.2953126067093,15.414383811982695,1.054100746602097e-06,0.038250287736670954,0.01748771227332189,2.6205173128295454e-06,0.23232323232323235,0.8192349437502633,47.0,54.0
39.643729828195305,16.287679217613714,1.0906343545629289e-06,0.034814821964941886,0.03360838506689177,1.145511204132739e-05,0.2828282828282829,0.9310068870741898,56.99999999999999,40.0
134.69862257133374,24.8397849229465,8.133192492467805e-07,0.08260017505970997,0.051228927281076364,3.37140319811062e-06,0.18686868686868688,0.8950169970520216,38.0,48.0
83.06698017866609,24.06023518448888,9.383949492585479e-07,0.09178866890036178,0.012612172978985441,5.466954088632217e-06,0.17171717171717174,0.6978265078066216,35.0,66.0
112.95895460540405,16.678086937218033,8.803622995391149e-07,0.09137260684568067,0.07660087591574224,4.020251147901153e-06,0.13636363636363638,0.8543035468757579,28.000000000000004,120.0
96.31003566206431,16.40948095119105,1.1258991888220509e-06,0.09141506381719129,0.06371636886431693,4.715223743780268e-06,0.16161616161616163,0.8791779682404909,33.0,58.0
80.61691047584799,18.181946334463014,9.803155760728168e-07,0.04969617841041062,0.05649427218350949,5.633103082685619e-06,0.24242424242424243,0.92668497252587,49.0,44.0
43.25462318455837,24.829968145989106,8.85219450037669e-07,0.08578359464755177,0.07824980066053712,1.0498839973254216e-05,0.20202020202020204,0.9039063162007243,41.0,38.0
23.03860141987056,21.42965183274122,9.37452345264023e-07,0.06326972864066775,0.060883349467464924,1.9711412105355193e-05,0.24242424242424243,0.9225748820399806,49.0,34.0
36.50554757469001,19.506595889466894,8.133338120494983e-07,0.07826313431946581,0.09308690049013574,1.2439845368404833e-05,0.17171717171717174,0.8862450803423325,35.0,50.0
100.0336877809092,17.28976312447978,9.820961599858045e-07,0.06093707573256224,0.09487948074301022,4.539704343527725e-06,0.2070707070707071,0.9091253635569292,42.0,46.0
71.53273672692768,15.372235249902042,9.198106984395694e-07,0.08360881013993805,0.014105037186662936,6.348469074399893e-06,0.13131313131313133,0.7008848720641832,27.0,120.0
65.75991428534039,22.321885913926774,1.0567551737977144e-06,0.06293689295874284,0.061942589214123406,6.905777962963768e-06,0.25252525252525254,0.9299622405249088,51.0,34.0
122.62686414930647,16.805520173604712,8.72396491705583e-07,0.07510461233359429,0.017798684399514507,3.7032942990792293e-06,0.14646464646464646,0.7694367291393449,30.0,120.0
114.57979299283798,21.086695268583114,8.962913915745216e-07,0.07346092626815111,0.04083679889774268,3.963380933551483e-06,0.19191919191919193,0.8948743979604479,39.0,50.0
